name,college,url
"Aviation Financial Management, Post Baccalaureate Certificate (Modality: Residential & Online)",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30995&returnto=22229
"Aviation Safety Management, Post Baccalaureate Certificate (Modality: Residential & Online)",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30466&returnto=22229
"Aviation Sustainability, Post Baccalaureate Certificate (Modality: Residential & Online)",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30559&returnto=22229
"Aviation Sustainability, Post Baccalaureate Certificate (online)",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31218&returnto=22229
Artificial Intelligence in Computer Graphics,Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31748&returnto=22229
"Computer Graphics Technology, MS (Modality: Residential & Online)",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29986&returnto=22229
"Real-time Computer Graphics Technology, Post Baccalaureate Certificate (Modality: Residential & Online)",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30569&returnto=22229
"Computer & Information Technology, MS",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=32018&returnto=22229
"Computer Information Technology, MS",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30141&returnto=22229
"Computer Information Technology, MS (Modality: Residential & Online)",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31250&returnto=22229
"Cybersecurity & Trusted System, MS ",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=32016&returnto=22229
"Computer and Information Technology, PHD",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31220&returnto=22229
"Applied Data Analytics in Technology, Post Baccalaureate Certificate (Modality: Online)",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31257&returnto=22229
"Information Technology Business Analysis, Post Baccalaureate Certificate (Modality: Online)",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31258&returnto=22229
"Managing Information Technology Projects, Post Baccalaureate Certificate (Modality: Online)",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31259&returnto=22229
"Construction Management Technology, MSCMT (Modality: Residential & Online)",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29945&returnto=22229
"Executive Construction Management, Post Baccalaureate Certificate (Modality: Online)",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31260&returnto=22229
"Developmental Testing and Innovation, MS (Modality: Online)",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31721&returnto=22229
"Engineering Technology, MS (Modality: Residential & Online)",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30021&returnto=22229
"Engineering Technology, MS (OL)",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31293&returnto=22229
"Technology Leadership & Innovation, MS (Indianapolis)",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=32019&returnto=22229
"Technology Leadership & Innovation, MS (Modality: Residential, Hybrid & Online)",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30136&returnto=22229
"Human Resource Development, Post Baccalaureate Certificate (Modality: Residential & Online)",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=32017&returnto=22229
"Information Assurance Education, Post Baccalaureate Certificate ",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30013&returnto=22229
"Project Management, Post Baccalaureate Certificate",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31068&returnto=22229
"Smart Manufacturing Enterprise, Post Baccalaureate Certificate (Modality: Residential & Online)",Polytechnic Institute (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31280&returnto=22229
"Biological Sciences, MS",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29965&returnto=22229
"Biological Science/Cancer Research, PHD",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=32020&returnto=22229
"Biological Sciences, PHD",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29963&returnto=22229
"Chemistry, MS",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29974&returnto=22229
"Chemistry, PHD",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29972&returnto=22229
"Computer Science, MS",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=32022&returnto=22229
"Computer Science, MS (Modality: Residential & Online)",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29989&returnto=22229
"Computer & Information Science, PHD",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=32021&returnto=22229
"Computer Science, PHD",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29984&returnto=22229
"Earth, Atmospheric & Planetary Science, MS",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30020&returnto=22229
"Earth, Atmospheric & Planetary Science, PHD",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30017&returnto=22229
"Mathematics, MS",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30090&returnto=22229
"Mathematics, PHD",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30088&returnto=22229
"Physics, MS",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30126&returnto=22229
"Physics, PHD",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30123&returnto=22229
"Data Science in Finance, MS (Modality: Residential & Online)",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31034&returnto=22229
"Statistics, MS (Modality: Residential & Online)",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30124&returnto=22229
"Statistics, MS (OL)",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31232&returnto=22229
"Statistics, PHD",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30121&returnto=22229
"Applied Statistics, Post Baccalaureate Certificate (Modality: Residential & Online)",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30122&returnto=22229
"Applied Statistics, Post Baccalaureate Certificate (OL)",College of Science (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31278&returnto=22229
"Basic Medical Sciences, MS",College of Veterinary Medicine (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29959&returnto=22229
"Basic Medical Sciences, PHD",College of Veterinary Medicine (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29957&returnto=22229
"Basic Medical Sciences/Cancer Research, PHD",College of Veterinary Medicine (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=32008&returnto=22229
"Comparative Pathobiology, MS",College of Veterinary Medicine (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29981&returnto=22229
"Comparative Pathobiology, PHD",College of Veterinary Medicine (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29978&returnto=22229
"Comparative Pathobiology/Cancer Research, PHD",College of Veterinary Medicine (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=32006&returnto=22229
"Comparative Pathobiology/Gerontology, PHD",College of Veterinary Medicine (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=32007&returnto=22229
"Veterinary Clinical Science, MS",College of Veterinary Medicine (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30132&returnto=22229
"Veterinary Clinical Science, PHD",College of Veterinary Medicine (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30137&returnto=22229
"Veterinary Clinical Science/Cancer Research, PHD",College of Veterinary Medicine (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=32009&returnto=22229
"Veterinary Clinical Science/Gerontology, PHD",College of Veterinary Medicine (Graduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30138&returnto=22229
